0,1,2,3,4,5,6
-1.5573172393688501,-0.8406044547900866,-0.8153683464250687,-0.6837053928203223,-0.35006775192119244,0.28751320430002686,1.2317358533985923
-1.590550627433632,-0.26968709013088865,0.3945847837897418,0.005161452810480877,-0.320767859020382,-0.9956698553374707,1.0334179690178231
-1.4758668932847518,-0.8406044547900866,0.8728304280408271,-0.5611741441051215,0.5545394311638401,0.9291047341187756,1.0995239304780795
0.8406715267828386,-0.26968709013088865,0.8536663347647588,-0.0948185716877261,0.4050009373338347,-0.35407832551872187,1.1821563823034
-0.06026473693632168,-0.26968709013088865,-0.3793144424869503,-0.21184652306701024,-0.07353093738408423,0.28751320430002686,0.9177325364623743
-0.3212623447716371,-0.8406044547900866,0.7754306807783244,-0.6304093932552116,1.17653072636158,-0.35407832551872187,0.43846431587551504
-0.6848124686424465,-0.26968709013088865,0.5240343408169716,-0.14351738896134159,1.0983013703001476,0.9291047341187756,-0.5200721252982033
1.5731908068832143,-0.8406044547900866,-0.42349683655343573,-0.9908574825507014,0.2297005085192893,0.28751320430002686,0.5376232580658997
-1.7215874093323382,0.30123027452830936,1.873792127157654,1.1337489800488973,1.8972633470711981,0.9291047341187756,0.7359411424466691
0.4408633879331243,1.4430650038467052,-1.9891730267514174,-0.36802572223896707,-2.0192414681596818,0.9291047341187756,1.2647888341287206
-1.1543200490416927,2.013982368505903,-1.8184177180660288,-0.5821306283567789,-2.418653314814937,1.5706962639375244,0.3558318640501945
0.7711164473830651,-0.8406044547900866,1.5037938614267343,-0.25738894225708686,1.0783826240082999,-0.35407832551872187,-1.0984992880754472
1.5025205189730713,-0.8406044547900866,0.2061602092855789,-1.202844552175943,0.45848899414520683,0.28751320430002686,0.273199412224874
0.1827804998767684,2.013982368505903,-0.11450928171267773,1.0438814348035903,-0.5505540755511497,-1.6372613851562194,-0.5365986156632674
1.3257309668077228,0.8721476391875074,1.349584336179591,1.045119088027068,0.33259252945588236,0.28751320430002686,0.8351000846370537
0.2777764642303452,-0.26968709013088865,-1.3338877298484961,-0.5903750439363081,-1.384276354088831,-0.35407832551872187,0.0087755663838482
-0.7887854907859865,-0.8406044547900866,-0.3172181862017611,-0.3505427484151322,-0.04782337635183672,-0.35407832551872187,-0.6853370289488444
-1.502617068793162,-0.8406044547900866,0.21959938180668,-0.6951836334214961,0.6757700142055797,0.28751320430002686,0.9838384979226307
-0.2488531689730141,-0.8406044547900866,-0.05099570275815702,-1.1052756632537917,-0.36853721359789066,0.9291047341187756,-0.10690986617160057
1.058074382227659,-0.8406044547900866,0.2732353674119396,-0.37796820449846813,0.883338035401889,0.28751320430002686,0.4549908062405792
0.5491049066316062,1.4430650038467052,-2.273648051265831,-0.09157350964579802,-1.7482967995728378,-0.35407832551872187,-0.1564893372667929
1.6993999614838053,-0.8406044547900866,-0.3164416933391725,-0.8487102725045257,0.004897798154321754,0.9291047341187756,1.6779510932553232
1.07033556988977,-0.8406044547900866,-1.829324085584761,-1.1921614987724622,-2.4330740205606873,-0.9956698553374707,0.9673120075575666
1.2754301346145522,0.30123027452830936,1.5668023796193289,0.2552067188205673,2.4183691689578026,2.212287793756273,0.6037292195261562
-0.8361231917239947,0.30123027452830936,-0.4537265811060443,-0.008577648774874122,0.40137357915882915,2.212287793756273,1.479633208874554
-1.265232049440993,-0.8406044547900866,-0.7454167599881009,-0.6437298774849574,-0.7917220837969929,0.28751320430002686,-0.25564827945717755
-1.6150136877960202,-0.26968709013088865,-1.2323436463775244,-0.5730102813467051,-0.3918074019880104,0.9291047341187756,-1.528188037567114
-1.2542321769967109,-0.26968709013088865,0.5016974754820116,-0.16219869143984308,0.22941153163364297,0.9291047341187756,-0.9332343844248061
-0.479860521509722,-0.8406044547900866,-0.18895832710448027,-1.0794251821550984,0.03738505649189616,0.9291047341187756,0.9342590268274383
1.344461410564598,-0.8406044547900866,-0.5663912499369576,-1.1361869066325216,-0.1972324325144982,0.28751320430002686,0.09140801820916875
-0.4089691109109762,-0.8406044547900866,-0.5447768471138064,-1.231767229921096,-0.4938522546770536,0.9291047341187756,0.22361994112968164
1.6851717850138075,-0.26968709013088865,1.7815270834031536,1.1294084740560502,2.932274446305617,0.28751320430002686,-0.23912178909211346
-1.1313743177397566,-0.8406044547900866,0.4623094218360233,-0.31473133762035854,0.5092541398235078,0.28751320430002686,0.9177325364623743
0.9810909761369924,0.30123027452830936,-0.5388687109980895,0.3616804948932199,0.48936204121538734,0.28751320430002686,0.868153065367182
1.6717692204758114,-0.8406044547900866,-1.1779718076139252,-0.8541067181041335,-1.0716399533509573,0.28751320430002686,0.09140801820916875
-0.8655569331159806,-0.8406044547900866,0.9137419113276846,-1.192346198039336,0.8041698393674421,0.9291047341187756,0.5541497484309639
0.797324937725312,-0.8406044547900866,0.9162587013966135,-0.4699251903867392,1.35668161158829,-0.35407832551872187,-2.0900887099792937
1.3281641886612041,2.013982368505903,0.991250640666653,2.352350603546559,0.8755108475461435,-0.35407832551872187,-1.5116615472020498
1.4974120178850938,-0.26968709013088865,-2.4662569940126136,-1.095699115684552,-2.7973330733677546,-0.35407832551872187,1.8101630161758362
-1.6108821390206074,-0.26968709013088865,-0.15126245449860437,-0.14392523783427197,-0.28617552400791596,0.28751320430002686,1.5292126799697463
-1.4974082556373765,-0.26968709013088865,-1.2292484384604183,-0.2429763612933041,-0.4375601737587723,-0.35407832551872187,1.5953186414300027
0.24492469816265888,0.8721476391875074,-0.3612090984743923,0.29879699131545634,-0.35897214905805924,0.28751320430002686,0.1740404700344893
-0.4277732622307188,1.4430650038467052,0.6347509705264327,1.0727024212743934,0.4220388893337724,0.9291047341187756,-0.13996284690172878
1.3280128482806417,-0.26968709013088865,-0.14491608366685083,-0.0031914000450993614,0.7335077781341083,0.28751320430002686,-0.10690986617160057
-0.47003560867706884,2.013982368505903,0.19558241040171742,1.9099522936481572,0.03969504631803529,-1.6372613851562194,-0.5200721252982033
-0.15831454954551338,1.4430650038467052,2.657764710531869,3.3047020286481303,1.8353220764908487,-1.6372613851562194,-1.4786085664719217
0.3114904779417548,-0.26968709013088865,-0.9716687966445533,-0.3906112217021763,-0.8838080632025445,0.28751320430002686,0.25667292185980983
1.1219068762287001,2.013982368505903,-1.4595794486338356,0.7534715806499105,-1.2562788565443106,-0.9956698553374707,-1.4620820761068576
-0.8101310265366729,-0.8406044547900866,0.17448586120923007,-0.09543523963106446,0.27148057981319756,-0.9956698553374707,0.6698351809864126
-0.3437156746624637,0.30123027452830936,-0.688769250410677,0.21473240480882438,-0.019275690314309354,0.9291047341187756,-0.9332343844248061
0.009716014542497852,-0.8406044547900866,-0.4899632604530956,-0.7316947905009842,-1.0175957804927023,-0.35407832551872187,-0.8506019325994855
-0.4271574333622629,-0.8406044547900866,-0.6982762907740798,-1.225794511974509,-0.29718769552955576,-0.35407832551872187,1.1325769112082076
1.2748696954531031,-0.8406044547900866,0.7360929337372856,-0.7931623466081041,0.612937205162509,-0.35407832551872187,0.7359411424466691
-1.6285492748587178,-0.8406044547900866,-0.7207809105053686,-1.1431897278764034,-0.2918600973418799,0.9291047341187756,-0.05733039507640824
-1.2109802301944639,-0.26968709013088865,0.2890562915744566,-0.4206409127149201,-0.9315033557863224,0.9291047341187756,1.2482623437636564
-1.4577160788240369,-0.8406044547900866,-0.20406755299503004,-0.658436263813558,-0.24701446383445538,-0.35407832551872187,-0.6357575578536521
0.3244446911505915,0.8721476391875074,1.0414144926054492,0.6996747477334738,0.5029651482092756,0.28751320430002686,0.07488152784410464
0.7386449948941985,-0.8406044547900866,-0.14022859143409155,-0.3002422113149462,0.17450423136531376,-0.9956698553374707,-0.470492654203011
0.16517006216394065,1.4430650038467052,0.9870635562800156,1.2797089378161564,0.1987000287217438,-2.2788529149749683,-1.693452941217755
1.379397923084989,0.30123027452830936,1.2371312199205757,0.5231354429530045,1.129907811637712,0.9291047341187756,0.25667292185980983
1.231574134708331,0.30123027452830936,-0.3999002442559487,0.5092956500444058,0.7052541494612043,0.9291047341187756,-0.7183900096789726
0.7153625639559678,0.30123027452830936,-0.6402968347628278,0.21321282261047128,-0.44522162140684357,-0.35407832551872187,0.7194146520816049
1.6227004821589779,-0.8406044547900866,0.34728543640237286,-0.5208818201942724,-0.2455491187366873,0.28751320430002686,0.7194146520816049
-0.9368604954715897,-0.26968709013088865,0.7267074104351354,-0.08608934307467839,0.8002548888483657,0.28751320430002686,0.6202557098912203
-1.03717474397669,-0.8406044547900866,-0.6978511252046968,-1.1639072555244718,-1.4162810318082342,-1.6372613851562194,-0.05733039507640824
1.0315575413117588,1.4430650038467052,0.8083343214376226,1.9153688536232103,0.46980658635447897,-2.2788529149749683,-0.7349165000440367
1.0680733146909878,-0.8406044547900866,-1.9386994439507703,-1.0644820321486688,-2.064824358076776,-1.6372613851562194,-0.13996284690172878
1.3879527979113082,0.30123027452830936,-0.7581411443054494,0.0073568454035291475,-1.1148573854322532,-1.6372613851562194,-0.07385688544147236
-0.20793413195644042,0.30123027452830936,-0.9246974222340407,0.07294821272674187,-0.2732607507919071,0.9291047341187756,0.38888484478032276
